ano,id_municipio,rede,taxa_alfabetizacao,meta_alfabetizacao_2024,meta_alfabetizacao_2025,meta_alfabetizacao_2026,meta_alfabetizacao_2027,meta_alfabetizacao_2028,meta_alfabetizacao_2029,meta_alfabetizacao_2030,nivel_alfabetizacao,percentual_participacao
2023,2606705,Municipal,39.3,45.68,52.17,58.58,64.72,70.4,75.52,80,0,95.31
2024,2606705,Municipal,62.42,45.68,52.17,58.58,64.72,70.4,75.52,80,3,95.08
2023,3518800,Municipal,39.4,45.75,52.23,58.63,64.75,70.42,75.53,80,0,87.82
2024,3518800,Municipal,44.19,45.75,52.23,58.63,64.75,70.42,75.53,80,1,82.99
2024,3154150,Municipal,83.87,45.77,52.24,58.64,64.76,70.43,75.53,80,5,92.05
2023,3154150,Municipal,39.4,45.77,52.24,58.64,64.76,70.43,75.53,80,0,90
2024,2700300,Municipal,43.75,45.77,52.24,58.64,64.76,70.43,75.53,80,1,93.25
2023,2700300,Municipal,39.4,45.77,52.24,58.64,64.76,70.43,75.53,80,0,91.11
2024,2904100,Municipal,32,45.8,52.26,58.66,64.77,70.43,75.53,80,0,80
2023,2904100,Municipal,39.5,45.8,52.26,58.66,64.77,70.43,75.53,80,0,93.53
2023,3102209,Municipal,39.5,45.84,52.3,58.69,64.79,70.45,75.54,80,0,100
2024,3102209,Municipal,87.5,45.84,52.3,58.69,64.79,70.45,75.54,80,5,93.75
2023,1720804,Municipal,39.5,45.85,52.31,58.69,64.79,70.45,75.54,80,0,92.81
2024,1720804,Municipal,50.64,45.85,52.31,58.69,64.79,70.45,75.54,80,2,90.57
2023,2920403,Municipal,39.5,45.86,52.32,58.7,64.8,70.45,75.54,80,0,92.81
2024,2920403,Municipal,41.67,45.86,52.32,58.7,64.8,70.45,75.54,80,1,97.56
2024,2100055,Municipal,62.76,45.9,52.35,58.73,64.82,70.46,75.54,80,3,93.72
2023,2708501,Municipal,39.6,45.9,52.35,58.73,64.82,70.46,75.54,80,0,92.36
2024,2708501,Municipal,53.64,45.9,52.35,58.73,64.82,70.46,75.54,80,2,95.67
2023,2100055,Municipal,39.6,45.9,52.35,58.73,64.82,70.46,75.54,80,0,90.54
2024,3537602,Municipal,46.81,45.94,52.38,58.75,64.83,70.47,75.55,80,1,89.82
2023,2916401,Municipal,39.6,45.94,52.38,58.75,64.83,70.47,75.55,80,0,84.07
2024,2916401,Municipal,32.22,45.94,52.38,58.75,64.83,70.47,75.55,80,0,92.75
2023,3537602,Municipal,39.6,45.94,52.38,58.75,64.83,70.47,75.55,80,0,87.24
2023,5003306,Municipal,39.7,45.99,52.43,58.78,64.86,70.49,75.56,80,0,86.9
2024,5003306,Municipal,39.19,45.99,52.43,58.78,64.86,70.49,75.56,80,0,92.11
2024,1503457,Municipal,42.95,46,52.44,58.79,64.86,70.49,75.56,80,1,78.1
2023,1503457,Municipal,39.7,46,52.44,58.79,64.86,70.49,75.56,80,0,74.28
2023,2513653,Municipal,39.7,46,52.44,58.79,64.86,70.49,75.56,80,0,93.1
2024,2513653,Municipal,90.09,46,52.44,58.79,64.86,70.49,75.56,80,5,96.77
2024,1500107,Municipal,35.85,46.03,52.46,58.81,64.88,70.5,75.56,80,0,85.52
2023,1500107,Municipal,39.7,46.03,52.46,58.81,64.88,70.5,75.56,80,0,83.81
2023,5209150,Municipal,39.8,46.07,52.5,58.84,64.9,70.51,75.57,80,0,87.5
2024,5209150,Municipal,81.36,46.07,52.5,58.84,64.9,70.51,75.57,80,5,100
2024,3304805,Municipal,48.7,46.08,52.5,58.84,64.9,70.51,75.57,80,1,83.87
2023,3304805,Municipal,39.8,46.08,52.5,58.84,64.9,70.51,75.57,80,0,73.15
2024,5107776,Municipal,40.74,46.1,52.52,58.85,64.91,70.52,75.57,80,1,88.89
2023,5107776,Municipal,39.8,46.1,52.52,58.85,64.91,70.52,75.57,80,0,82.35
2023,2101400,Municipal,39.8,46.12,52.53,58.86,64.92,70.52,75.57,80,0,91.86
2024,2101400,Municipal,39.54,46.12,52.53,58.86,64.92,70.52,75.57,80,0,90.67
2024,2412500,Municipal,44.85,46.13,52.54,58.87,64.92,70.53,75.57,80,1,89.3
2023,2412500,Municipal,39.8,46.13,52.54,58.87,64.92,70.53,75.57,80,0,89.42
2024,2902500,Municipal,35.92,46.14,52.55,58.88,64.92,70.53,75.57,80,0,88.75
2023,2902500,Municipal,39.9,46.14,52.55,58.88,64.92,70.53,75.57,80,0,90.48
2023,2204659,Municipal,39.9,46.17,52.58,58.9,64.94,70.54,75.58,80,0,92.36
2024,2204659,Municipal,34.84,46.17,52.58,58.9,64.94,70.54,75.58,80,0,94.87
2023,1300029,Municipal,39.9,46.19,52.59,58.91,64.95,70.54,75.58,80,0,83.33
2024,1300029,Municipal,58.47,46.19,52.59,58.91,64.95,70.54,75.58,80,2,89.7
2024,3135605,Municipal,70.71,46.21,52.61,58.92,64.96,70.55,75.58,80,4,95.35
2023,3135605,Municipal,39.9,46.21,52.61,58.92,64.96,70.55,75.58,80,0,84.51
2023,1701002,Municipal,39.9,46.22,52.61,58.93,64.96,70.55,75.58,80,0,87.71
2024,1701002,Municipal,46.69,46.22,52.61,58.93,64.96,70.55,75.58,80,1,86.83
2024,2803807,Municipal,37.63,46.27,52.66,58.96,64.99,70.57,75.59,80,0,97.1
2023,3532868,Municipal,40,46.27,52.66,58.96,64.99,70.57,75.59,80,0,95.24
2024,2514651,Municipal,30,46.27,52.66,58.96,64.99,70.57,75.59,80,0,95.24
2023,2515708,Municipal,40,46.27,52.66,58.96,64.99,70.57,75.59,80,0,91.43
2024,2515708,Municipal,70.82,46.27,52.66,58.96,64.99,70.57,75.59,80,4,96.55
2023,4302600,Municipal,40,46.27,52.66,58.96,64.99,70.57,75.59,80,0,71.43
2024,3532868,Municipal,25,46.27,52.66,58.96,64.99,70.57,75.59,80,0,85.71
2024,4302600,Municipal,20,46.27,52.66,58.96,64.99,70.57,75.59,80,0,83.33
2024,2509370,Municipal,18.18,46.27,52.66,58.96,64.99,70.57,75.59,80,0,78.57
2023,2803807,Municipal,40,46.27,52.66,58.96,64.99,70.57,75.59,80,0,86.96
2023,2514651,Municipal,40,46.27,52.66,58.96,64.99,70.57,75.59,80,0,80
2023,2509370,Municipal,40,46.27,52.66,58.96,64.99,70.57,75.59,80,0,83.33
2024,2103174,Municipal,36.86,46.3,52.68,58.98,65,70.57,75.59,80,0,94.18
2023,3119104,Municipal,40,46.3,52.68,58.98,65,70.57,75.59,80,1,93.64
2023,2103174,Municipal,40,46.3,52.68,58.98,65,70.57,75.59,80,1,92.67
2024,3119104,Municipal,85.75,46.3,52.68,58.98,65,70.57,75.59,80,5,94.67
2023,2709400,Municipal,40,46.3,52.68,58.98,65,70.57,75.59,80,1,90.32
2024,2709400,Municipal,49.91,46.3,52.68,58.98,65,70.57,75.59,80,1,96.21
2023,2704401,Municipal,40.1,46.33,52.71,59,65.01,70.58,75.6,80,1,97.86
2024,2704401,Municipal,37.84,46.33,52.71,59,65.01,70.58,75.6,80,0,99.48
2024,2925006,Municipal,24.31,46.35,52.73,59.01,65.02,70.59,75.6,80,0,92.35
2023,2925006,Municipal,40.1,46.35,52.73,59.01,65.02,70.59,75.6,80,1,89.84
2023,2705002,Municipal,40.1,46.37,52.74,59.03,65.03,70.59,75.6,80,1,97.12
2024,2705002,Municipal,42.45,46.37,52.74,59.03,65.03,70.59,75.6,80,1,96
2024,2208502,Municipal,36.04,46.38,52.75,59.03,65.03,70.59,75.6,80,0,96.27
2024,3139250,Municipal,65.94,46.38,52.75,59.03,65.03,70.59,75.6,80,3,93.15
2023,3139250,Municipal,40.1,46.38,52.75,59.03,65.03,70.59,75.6,80,1,100
2023,2705705,Municipal,40.1,46.38,52.75,59.03,65.03,70.59,75.6,80,1,96.5
2023,2208502,Municipal,40.1,46.38,52.75,59.03,65.03,70.59,75.6,80,1,97.14
2024,2705705,Municipal,45.46,46.38,52.75,59.03,65.03,70.59,75.6,80,1,96.17
2024,1701051,Municipal,59.12,46.41,52.78,59.05,65.05,70.6,75.61,80,2,91.89
2023,1701051,Municipal,40.2,46.41,52.78,59.05,65.05,70.6,75.61,80,1,86.05
2023,1304401,Municipal,,,52.79,59.07,65.06,70.61,75.61,80,,
2024,1304401,Municipal,46.46,,52.79,59.07,65.06,70.61,75.61,80,1,93.56
2024,2904050,Municipal,34,46.43,52.79,59.07,65.06,70.61,75.61,80,0,92.59
2023,5007208,Municipal,40.2,46.43,52.79,59.07,65.06,70.61,75.61,80,1,90.14
2023,2904050,Municipal,40.2,46.43,52.79,59.07,65.06,70.61,75.61,80,1,92.51
2024,5007208,Municipal,52.67,46.43,52.79,59.07,65.06,70.61,75.61,80,2,95.32
2023,3138005,Municipal,40.3,46.49,52.84,59.11,65.09,70.63,75.62,80,1,92.31
2024,3138005,Municipal,82.11,46.49,52.84,59.11,65.09,70.63,75.62,80,5,86.21
2023,2111573,Municipal,40.3,46.51,52.86,59.12,65.09,70.63,75.62,80,1,84.69
2024,2111573,Municipal,59.47,46.51,52.86,59.12,65.09,70.63,75.62,80,2,88.89
2024,3532306,Municipal,57.89,46.55,52.9,59.15,65.12,70.64,75.63,80,2,87.67
2023,3532306,Municipal,40.3,46.55,52.9,59.15,65.12,70.64,75.63,80,1,90.2
2023,2914208,Municipal,40.3,46.57,52.91,59.16,65.12,70.65,75.63,80,1,97.01
2024,2914208,Municipal,65.38,46.57,52.91,59.16,65.12,70.65,75.63,80,3,92.86
2023,4212650,Municipal,40.4,46.6,52.93,59.18,65.14,70.66,75.63,80,1,88.98
2024,4212650,Municipal,45.95,46.6,52.93,59.18,65.14,70.66,75.63,80,1,90.91
2023,2103802,Municipal,40.4,46.62,52.95,59.19,65.14,70.66,75.63,80,1,89.81
2024,2103802,Municipal,43.95,46.62,52.95,59.19,65.14,70.66,75.63,80,1,92.9
2024,4113254,Municipal,46.64,,52.96,59.2,65.15,70.67,75.63,80,1,85.32
2023,4113254,Municipal,,,52.96,59.2,65.15,70.67,75.63,80,,
2024,2104206,Municipal,72.06,46.62,52.96,59.19,65.15,70.66,75.63,80,4,97.18
2023,2104206,Municipal,40.4,46.62,52.96,59.19,65.15,70.66,75.63,80,1,95.87
2024,1502103,Municipal,39.08,46.63,52.96,59.2,65.15,70.67,75.63,80,0,84.27
2023,1502103,Municipal,40.4,46.63,52.96,59.2,65.15,70.67,75.63,80,1,79.1
2024,2513802,Municipal,42.77,46.65,52.98,59.21,65.16,70.67,75.64,80,1,87.5
2023,5003702,Municipal,40.4,46.65,52.98,59.21,65.16,70.67,75.64,80,1,82.9
2023,2404408,Municipal,40.4,46.65,52.98,59.21,65.16,70.67,75.64,80,1,87.72
2024,5003702,Municipal,53.43,46.65,52.98,59.21,65.16,70.67,75.64,80,2,83.11
2024,2404408,Municipal,65.35,46.65,52.98,59.21,65.16,70.67,75.64,80,3,82.43
2023,2513802,Municipal,40.4,46.65,52.98,59.21,65.16,70.67,75.64,80,1,84.21
2023,3112653,Municipal,40.5,46.67,52.99,59.22,65.17,70.68,75.64,80,1,92.5
2024,2927705,Municipal,37.36,46.67,52.99,59.22,65.17,70.68,75.64,80,0,93.57
2024,1712009,Municipal,38.15,46.67,52.99,59.22,65.17,70.68,75.64,80,0,98.21
2023,2927705,Municipal,40.5,46.67,52.99,59.22,65.17,70.68,75.64,80,1,82.19
2023,1712009,Municipal,40.5,46.67,52.99,59.22,65.17,70.68,75.64,80,1,89.09
2024,3112653,Municipal,77.02,46.67,52.99,59.22,65.17,70.68,75.64,80,4,89.58
2024,1200104,Municipal,46.68,,53.01,59.23,65.18,70.68,75.64,80,1,80.16
2023,1200104,Municipal,,,53.01,59.23,65.18,70.68,75.64,80,,
2023,1503804,Municipal,40.5,46.69,53.01,59.23,65.18,70.68,75.64,80,1,86.26
2024,1503804,Municipal,37.87,46.69,53.01,59.23,65.18,70.68,75.64,80,0,84.36
2024,2112407,Municipal,64.42,46.7,53.01,59.24,65.18,70.68,75.64,80,3,91.59
2023,2112407,Municipal,40.5,46.7,53.01,59.24,65.18,70.68,75.64,80,1,87.95
2023,3109451,Municipal,40.5,46.7,53.02,59.24,65.18,70.69,75.64,80,1,88.61
2023,4301107,Municipal,40.5,46.7,53.02,59.24,65.18,70.69,75.64,80,1,86.82
2024,4301107,Municipal,43.2,46.7,53.02,59.24,65.18,70.69,75.64,80,1,81.25
2024,3109451,Municipal,54.59,46.7,53.02,59.24,65.18,70.69,75.64,80,2,89.91
2024,3156809,Municipal,60.64,46.78,53.09,59.3,65.22,70.71,75.65,80,3,93.88
2023,3156809,Municipal,40.6,46.78,53.09,59.3,65.22,70.71,75.65,80,1,88
2024,2908606,Municipal,28.14,46.79,53.1,59.3,65.22,70.71,75.65,80,0,89.78
2023,2908606,Municipal,40.6,46.79,53.1,59.3,65.22,70.71,75.65,80,1,79.34
2023,1302207,Municipal,40.6,46.8,53.1,59.31,65.23,70.71,75.66,80,1,95.4
2024,2704708,Municipal,46.23,46.8,53.1,59.31,65.23,70.71,75.66,80,1,93.44
2024,1302207,Municipal,44.2,46.8,53.1,59.31,65.23,70.71,75.66,80,1,80.95
2023,2704708,Municipal,40.6,46.8,53.1,59.31,65.23,70.71,75.66,80,1,93.16
2023,5005400,Municipal,40.6,46.82,53.12,59.32,65.24,70.72,75.66,80,1,88.98
2024,5005400,Municipal,46.55,46.82,53.12,59.32,65.24,70.72,75.66,80,1,83.83
2024,4202503,Municipal,28.72,46.82,53.12,59.32,65.24,70.72,75.66,80,0,77.78
2023,1502756,Municipal,40.6,46.82,53.12,59.32,65.24,70.72,75.66,80,1,83.61
2024,1502756,Municipal,54.24,46.82,53.12,59.32,65.24,70.72,75.66,80,2,81.97
2023,4202503,Municipal,40.6,46.82,53.12,59.32,65.24,70.72,75.66,80,1,94.12
2024,3131109,Municipal,77.8,46.85,53.14,59.34,65.25,70.73,75.66,80,4,92.68
2023,3131109,Municipal,40.7,46.85,53.14,59.34,65.25,70.73,75.66,80,1,95.16
2024,2402808,Municipal,32.68,46.85,53.15,59.34,65.25,70.73,75.66,80,0,88.89
2024,2408508,Municipal,73.61,46.85,53.15,59.34,65.25,70.73,75.66,80,4,93.75
2023,2402808,Municipal,40.7,46.85,53.15,59.34,65.25,70.73,75.66,80,1,91.43
2023,2408508,Municipal,40.7,46.85,53.15,59.34,65.25,70.73,75.66,80,1,89.36
2024,3142254,Municipal,41.67,46.9,53.18,59.37,65.27,70.74,75.67,80,1,85.71
2024,2919926,Municipal,25.81,46.9,53.18,59.37,65.27,70.74,75.67,80,0,94.42
2023,2919926,Municipal,40.7,46.9,53.18,59.37,65.27,70.74,75.67,80,1,71.15
2023,3142254,Municipal,40.7,46.9,53.18,59.37,65.27,70.74,75.67,80,1,91.3
2023,3154804,Municipal,40.7,46.93,53.21,59.39,65.28,70.75,75.67,80,1,83.62
2024,3154804,Municipal,72.91,46.93,53.21,59.39,65.28,70.75,75.67,80,4,90.24
2024,5100409,Municipal,52.91,46.93,53.21,59.39,65.28,70.75,75.67,80,2,93.48
2023,5100409,Municipal,40.7,46.93,53.21,59.39,65.28,70.75,75.67,80,1,90.21
2024,2909406,Municipal,41.9,46.95,53.23,59.4,65.3,70.75,75.67,80,1,92.92
2023,2909406,Municipal,40.8,46.95,53.23,59.4,65.3,70.75,75.67,80,1,86.96
2024,3546009,Municipal,49.71,46.96,53.24,59.41,65.3,70.76,75.68,80,1,82.81
2023,3546009,Municipal,40.8,46.96,53.24,59.41,65.3,70.76,75.68,80,1,85.94
2023,2902658,Municipal,40.8,46.98,53.25,59.42,65.31,70.76,75.68,80,1,90.76
2023,1506500,Municipal,40.8,46.98,53.25,59.42,65.31,70.76,75.68,80,1,78.68
2024,1506500,Municipal,34.18,46.98,53.25,59.42,65.31,70.76,75.68,80,0,88.35
2024,2902658,Municipal,36.73,46.98,53.25,59.42,65.31,70.76,75.68,80,0,97.03
2023,2920106,Municipal,40.8,46.99,53.26,59.43,65.31,70.76,75.68,80,1,92.47
2024,2920106,Municipal,23.42,46.99,53.26,59.43,65.31,70.76,75.68,80,0,92.5
2023,1707405,Municipal,40.8,47,53.27,59.43,65.32,70.77,75.68,80,1,80.31
2023,2513703,Municipal,40.8,47,53.27,59.44,65.32,70.77,75.68,80,1,78.24
2024,2513703,Municipal,35.79,47,53.27,59.44,65.32,70.77,75.68,80,0,75
2024,1707405,Municipal,47.82,47,53.27,59.43,65.32,70.77,75.68,80,1,84.62
2023,3540754,Municipal,40.9,47.02,53.29,59.45,65.33,70.77,75.68,80,1,86.3
2024,2706703,Municipal,42.23,47.02,53.29,59.45,65.33,70.77,75.68,80,1,88.44
2024,5103361,Municipal,69.46,47.02,53.29,59.45,65.33,70.77,75.68,80,3,89.39
2024,3540754,Municipal,46.58,47.02,53.29,59.45,65.33,70.77,75.68,80,1,84.19
2023,5103361,Municipal,40.9,47.02,53.29,59.45,65.33,70.77,75.68,80,1,89.09
2023,2706703,Municipal,40.9,47.02,53.29,59.45,65.33,70.77,75.68,80,1,90.52
2023,4209706,Municipal,40.9,47.04,53.3,59.46,65.34,70.78,75.69,80,1,78.17
2024,4209706,Municipal,56.41,47.04,53.3,59.46,65.34,70.78,75.69,80,2,72.35
2023,2502409,Municipal,40.9,47.04,53.3,59.46,65.34,70.78,75.69,80,1,83.7
2023,2409902,Municipal,40.9,47.04,53.3,59.46,65.34,70.78,75.69,80,1,87.79
2024,2409902,Municipal,33.3,47.04,53.3,59.46,65.34,70.78,75.69,80,0,84.56
2024,2502409,Municipal,60.93,47.04,53.3,59.46,65.34,70.78,75.69,80,3,94.32
2024,3513801,Municipal,48.02,47.05,53.31,59.47,65.34,70.78,75.69,80,1,88.04
2023,3513801,Municipal,40.9,47.05,53.31,59.47,65.34,70.78,75.69,80,1,88.03
2023,2917359,Municipal,40.9,47.06,53.32,59.47,65.34,70.78,75.69,80,1,90.24
2023,2208809,Municipal,40.9,47.06,53.32,59.47,65.34,70.78,75.69,80,1,96.06
2024,2917359,Municipal,43.16,47.06,53.32,59.47,65.34,70.78,75.69,80,1,93.14
2024,2208809,Municipal,31.32,47.06,53.32,59.47,65.34,70.78,75.69,80,0,96.99
2023,3521002,Municipal,40.9,47.07,53.32,59.48,65.35,70.79,75.69,80,1,85.8
2024,3521002,Municipal,44.75,47.07,53.32,59.48,65.35,70.79,75.69,80,1,87.16
2023,2906907,Municipal,40.9,47.08,53.33,59.48,65.35,70.79,75.69,80,1,86.43
2024,3162450,Municipal,33.42,47.08,53.33,59.48,65.35,70.79,75.69,80,0,89.86
2024,2906907,Municipal,49.78,47.08,53.33,59.48,65.35,70.79,75.69,80,1,92.21
2023,3162450,Municipal,40.9,47.08,53.33,59.48,65.35,70.79,75.69,80,1,91.67
2024,2108504,Municipal,51.09,47.1,53.35,59.5,65.36,70.8,75.69,80,2,90.27
2023,2108504,Municipal,40.9,47.1,53.35,59.5,65.36,70.8,75.69,80,1,86.62
2023,2403509,Municipal,,,53.38,59.52,65.38,70.8,75.7,80,,
2024,2403509,Municipal,47.13,,53.38,59.52,65.38,70.8,75.7,80,1,80.9
2023,2927002,Municipal,41,47.13,53.38,59.52,65.38,70.8,75.7,80,1,91.77
2024,2927002,Municipal,33.21,47.13,53.38,59.52,65.38,70.8,75.7,80,0,86.45
2023,4213302,Municipal,41,47.14,53.38,59.52,65.38,70.81,75.7,80,1,78.05
2024,2201101,Municipal,44.97,47.14,53.38,59.52,65.38,70.81,75.7,80,1,97.6
2023,2201101,Municipal,41,47.14,53.38,59.52,65.38,70.81,75.7,80,1,99.15
2024,4213302,Municipal,60.53,47.14,53.38,59.52,65.38,70.81,75.7,80,3,80.49
2023,2931400,Municipal,41,47.18,53.42,59.55,65.4,70.82,75.7,80,1,80
2024,2931400,Municipal,30.56,47.18,53.42,59.55,65.4,70.82,75.7,80,0,94.74
2023,3536802,Municipal,,,53.43,59.56,65.41,70.82,75.7,80,,
2024,3536802,Municipal,47.19,,53.43,59.56,65.41,70.82,75.7,80,1,83.67
2023,3137304,Municipal,41,47.19,53.43,59.56,65.41,70.82,75.7,80,1,97.78
2024,3137304,Municipal,69.48,47.19,53.43,59.56,65.41,70.82,75.7,80,3,90.91
2024,2410900,Municipal,27.78,47.19,53.43,59.56,65.41,70.82,75.7,80,0,80.49
2023,2410900,Municipal,41,47.19,53.43,59.56,65.41,70.82,75.7,80,1,70.59
2023,3133204,Municipal,41.1,47.22,53.45,59.58,65.42,70.83,75.71,80,1,91.51
2023,4315057,Municipal,41.1,47.22,53.45,59.58,65.42,70.83,75.71,80,1,87.5
2024,3133204,Municipal,85.64,47.22,53.45,59.58,65.42,70.83,75.71,80,5,91.74
2024,4315057,Municipal,95.2,47.22,53.45,59.58,65.42,70.83,75.71,80,5,88
2023,2904407,Municipal,41.1,47.23,53.46,59.59,65.43,70.83,75.71,80,1,81.91
2024,2904407,Municipal,40.43,47.23,53.46,59.59,65.43,70.83,75.71,80,1,94
2024,3116100,Municipal,66.15,47.26,53.49,59.6,65.44,70.84,75.71,80,3,96
2023,3116100,Municipal,41.1,47.26,53.49,59.6,65.44,70.84,75.71,80,1,92.5
2024,2102374,Municipal,56.05,47.28,53.5,59.62,65.45,70.85,75.71,80,2,92.93
2023,2102374,Municipal,41.1,47.28,53.5,59.62,65.45,70.85,75.71,80,1,87.88
2023,2800100,Municipal,41.2,47.31,53.53,59.64,65.46,70.85,75.72,80,1,100
2024,2414753,Municipal,53.85,47.31,53.53,59.64,65.46,70.85,75.72,80,2,100
2023,2414753,Municipal,41.2,47.31,53.53,59.64,65.46,70.85,75.72,80,1,94.44
2024,2800100,Municipal,50,47.31,53.53,59.64,65.46,70.85,75.72,80,2,90.91
2024,2403103,Municipal,46.77,47.33,53.54,59.65,65.47,70.86,75.72,80,1,83.64
2023,2403103,Municipal,41.2,47.33,53.54,59.65,65.47,70.86,75.72,80,1,80.6
2024,1501253,Municipal,47.37,,53.57,59.67,65.48,70.87,75.72,80,1,89.83
2023,1501253,Municipal,,,53.57,59.67,65.48,70.87,75.72,80,,
2023,2701704,Municipal,41.2,47.36,53.57,59.67,65.48,70.87,75.72,80,1,95.31
2023,2701357,Municipal,41.2,47.36,53.57,59.67,65.48,70.87,75.72,80,1,89.16
2024,2701357,Municipal,62.12,47.36,53.57,59.67,65.48,70.87,75.72,80,3,98.98
2024,2701704,Municipal,42.53,47.36,53.57,59.67,65.48,70.87,75.72,80,1,97.1
2024,4304671,Municipal,43.9,47.38,53.58,59.68,65.49,70.87,75.73,80,1,81.82
2023,4304671,Municipal,41.3,47.38,53.58,59.68,65.49,70.87,75.73,80,1,95.59
2024,5205455,Municipal,69.63,47.38,53.59,59.68,65.49,70.87,75.73,80,3,96.19
2023,5205455,Municipal,41.3,47.38,53.59,59.68,65.49,70.87,75.73,80,1,91.13
2023,2404606,Municipal,41.3,47.4,53.6,59.69,65.5,70.88,75.73,80,1,76.28
2024,2404606,Municipal,30.13,47.4,53.6,59.69,65.5,70.88,75.73,80,0,79.02
2024,2406809,Municipal,47.42,,53.62,59.71,65.51,70.89,75.73,80,1,84.21
2023,2406809,Municipal,,,53.62,59.71,65.51,70.89,75.73,80,,
